circuit,variant,p,algorithm,input_tcount,output_tcount,total_exec_ms,total_exec_s,overall_exec_s,pairs_tested,sketch_filtered,sketch_skip_reuse,full_after_sketch,full_after_sketch_rate_pct,filtered_miss,nullspace_runs,rebuild_count,local_add_count,basis_update_count,basis_reuse_rate_pct,aa_ms,sketch_ms,sketch_build_ms,sketch_basis_ms,sketch_mem_ms,sketch_other_ms,chi_update_ms,basis_work_ms,nullspace_ms,sketch_rej_rate_pct,avg_sketch_rows,avg_sketch_basis,avg_affected_rows,avg_active_rows,reuse_mem_reject,reuse_ns_runs,reuse_no_pair_y,reuse_no_reduce,reuse_reduced,reuse_mem_rej_rate_pct,reuse_no_red_rate_pct,fail_count,outfile
qft_4.tfc,noreuse,15,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_15,16,12,3,0.003,0.005745,91,74,0,17,18.681,16,1,17,0,17,0.000,0.012,2.405,0.601,0.033,0,1.771,0.601,0.601,0.061,81.3187,87.5604,8.15385,0,422.824,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/qft_4_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_15.out
qft_4.tfc,reuse,20,lx2_dynamic_repair_chi_packed_aa_sketch_20,16,12,2,0.002,0.005118,91,83,0,8,8.791,7,1,6,2,8,25.000,0.011,2.483,0.494,0,0,1.989,0.249,0.249,0.046,91.2088,116.549,8.52747,290.143,421.75,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/qft_4_lx2_dynamic_repair_chi_packed_aa_sketch_20.out
qft_4.tfc,noreuse,20,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_20,16,12,3,0.003,0.005957,91,83,0,8,8.791,7,1,8,0,8,0.000,0.012,2.882,0.602,0.003,0,2.277,0.324,0.324,0.053,91.2088,116.549,8.52747,0,421.75,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/qft_4_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_20.out
qft_4.tfc,reuse,25,lx2_dynamic_repair_chi_packed_aa_sketch_25,16,12,3,0.003,0.006374,91,85,0,6,6.593,5,1,4,2,6,33.333,0.012,3.389,0.57,0.007,0,2.812,0.226,0.226,0.052,93.4066,145.297,8.7033,229,371.5,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/qft_4_lx2_dynamic_repair_chi_packed_aa_sketch_25.out
qft_4.tfc,noreuse,25,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_25,16,12,3,0.003,0.005575,91,85,0,6,6.593,5,1,6,0,6,0.000,0.011,2.967,0.526,0,0,2.441,0.226,0.226,0.044,93.4066,145.297,8.7033,0,371.5,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/qft_4_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_25.out
qft_4.tfc,reuse,30,lx2_dynamic_repair_chi_packed_aa_sketch_30,16,12,4,0.004,0.006833,91,86,0,5,5.495,4,1,3,2,5,40.000,0.011,3.897,0.575,0.005,0,3.317,0.152,0.152,0.051,94.5055,174.736,8.82418,286.25,314.4,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/qft_4_lx2_dynamic_repair_chi_packed_aa_sketch_30.out
qft_4.tfc,noreuse,30,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_30,16,12,3,0.003,0.005955,91,86,0,5,5.495,4,1,5,0,5,0.000,0.009,3.377,0.497,0,0,2.88,0.161,0.161,0.046,94.5055,174.736,8.82418,0,314.4,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/qft_4_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_30.out
rc_adder_6.tfc,baseline,,lx2_dynamic_repair_chi_packed_aa,48,38,1043,1.043,3.12293,1281,,,1281,100.000,1276,5,891,390,1281,30.445,0.163,,,,,,1011.02,1011.02,5.592,,,,9838.03,14849.7,,,,,,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/rc_adder_6_lx2_dynamic_repair_chi_packed_aa.out
rc_adder_6.tfc,reuse,3,lx2_dynamic_repair_chi_packed_aa_sketch_3,48,38,506,0.506,1.74,1281,541,0,740,57.767,735,5,513,227,740,30.676,0.103,180.121,96.248,0.078,0.004,83.791,310.537,310.537,3.376,42.2326,446.11,28.1382,9999.48,12183.9,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/rc_adder_6_lx2_dynamic_repair_chi_packed_aa_sketch_3.out
rc_adder_6.tfc,noreuse,3,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_3,48,38,678,0.678,1.90467,1281,541,0,740,57.767,735,5,740,0,740,0.000,0.098,182.083,97.835,0.1,0,84.148,481.489,481.489,3.336,42.2326,446.11,28.1382,0,12183.9,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/rc_adder_6_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_3.out
rc_adder_6.tfc,reuse,5,lx2_dynamic_repair_chi_packed_aa_sketch_5,48,38,677,0.677,2.75996,1281,840,0,441,34.426,436,5,294,147,441,33.333,0.179,393.15,163.551,0.387,0,229.212,263.574,263.574,5.521,65.5738,742.94,31.6237,9072.53,9447.62,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/rc_adder_6_lx2_dynamic_repair_chi_packed_aa_sketch_5.out
rc_adder_6.tfc,noreuse,5,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_5,48,38,499,0.499,1.73253,1281,840,0,441,34.426,436,5,441,0,441,0.000,0.108,230.668,95.517,0.094,0,135.057,256.646,256.646,3.386,65.5738,742.94,31.6237,0,9447.62,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/rc_adder_6_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_5.out
rc_adder_6.tfc,reuse,8,lx2_dynamic_repair_chi_packed_aa_sketch_8,48,38,664,0.664,1.90296,1281,1051,0,230,17.955,225,5,173,57,230,24.783,0.174,499.932,157.153,0.431,0,342.348,147.729,147.729,5.647,82.0453,1188.43,33.8915,10155.1,8398.47,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/rc_adder_6_lx2_dynamic_repair_chi_packed_aa_sketch_8.out
rc_adder_6.tfc,noreuse,8,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_8,48,38,580,0.580,1.82024,1281,1051,0,230,17.955,225,5,230,0,230,0.000,0.167,364.856,117.563,0.217,0,247.076,199.245,199.245,5.622,82.0453,1188.43,33.8915,0,8398.47,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/rc_adder_6_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_8.out
rc_adder_6.tfc,reuse,10,lx2_dynamic_repair_chi_packed_aa_sketch_10,48,38,429,0.429,1.66141,1281,1123,0,158,12.334,153,5,125,33,158,20.886,0.104,356.42,95.853,0.143,0,260.424,63.767,63.767,3.282,87.6659,1485.41,34.6589,10576.3,8003.68,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/rc_adder_6_lx2_dynamic_repair_chi_packed_aa_sketch_10.out
rc_adder_6.tfc,noreuse,10,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_10,48,38,453,0.453,1.68173,1281,1123,0,158,12.334,153,5,158,0,158,0.000,0.102,355.806,95.674,0.134,0.002,259.996,88.243,88.243,3.268,87.6659,1485.41,34.6589,0,8003.68,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/rc_adder_6_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_10.out
rc_adder_6.tfc,reuse,13,lx2_dynamic_repair_chi_packed_aa_sketch_13,48,38,480,0.480,1.71199,1281,1193,0,88,6.870,83,5,74,14,88,15.909,0.106,431.24,96.272,0.173,0,334.795,40.006,40.006,3.445,93.1304,1930.73,35.3786,10838.2,8102.33,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/rc_adder_6_lx2_dynamic_repair_chi_packed_aa_sketch_13.out
rc_adder_6.tfc,noreuse,13,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_13,48,38,493,0.493,1.72875,1281,1193,0,88,6.870,83,5,88,0,88,0.000,0.105,431.62,95.801,0.19,0.001,335.628,52.487,52.487,3.37,93.1304,1930.73,35.3786,0,8102.33,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/rc_adder_6_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_13.out
rc_adder_6.tfc,reuse,15,lx2_dynamic_repair_chi_packed_aa_sketch_15,48,38,517,0.517,1.75198,1281,1225,0,56,4.372,51,5,49,7,56,12.500,0.104,481.142,95.645,0.216,0,385.281,27.729,27.729,3.417,95.6284,2227.94,35.6315,10433.2,8007.32,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/rc_adder_6_lx2_dynamic_repair_chi_packed_aa_sketch_15.out
rc_adder_6.tfc,noreuse,15,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_15,48,38,523,0.523,1.74892,1281,1225,0,56,4.372,51,5,56,0,56,0.000,0.1,479.749,95.398,0.173,0,384.178,34.377,34.377,3.333,95.6284,2227.94,35.6315,0,8007.32,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/rc_adder_6_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_15.out
rc_adder_6.tfc,reuse,20,lx2_dynamic_repair_chi_packed_aa_sketch_20,48,38,1072,1.072,3.15597,1281,1252,0,29,2.264,24,5,29,0,29,0.000,0.17,1028.7,164.743,0.904,0,863.056,29.635,29.635,5.419,97.7361,2970.41,36.0211,10193.1,8053.14,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/rc_adder_6_lx2_dynamic_repair_chi_packed_aa_sketch_20.out
rc_adder_6.tfc,noreuse,20,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_20,48,38,1075,1.075,3.09064,1281,1252,0,29,2.264,24,5,29,0,29,0.000,0.175,1028.45,163.431,0.957,0.002,864.065,33.542,33.542,5.533,97.7361,2970.41,36.0211,0,8053.14,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/rc_adder_6_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_20.out
rc_adder_6.tfc,reuse,25,lx2_dynamic_repair_chi_packed_aa_sketch_25,48,38,1082,1.082,2.31525,1281,1269,0,12,0.937,7,5,12,0,12,0.000,0.172,1043.18,140.628,0.822,0,901.726,18.159,18.159,5.782,99.0632,3712.71,36.1959,8814.64,9234.25,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/rc_adder_6_lx2_dynamic_repair_chi_packed_aa_sketch_25.out
rc_adder_6.tfc,noreuse,25,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_25,48,38,1270,1.270,3.35455,1281,1269,0,12,0.937,7,5,12,0,12,0.000,0.167,1238.44,163.646,1.142,0.002,1073.65,18.717,18.717,5.791,99.0632,3712.71,36.1959,0,9234.25,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/rc_adder_6_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_25.out
rc_adder_6.tfc,reuse,30,lx2_dynamic_repair_chi_packed_aa_sketch_30,48,38,871,0.871,2.10432,1281,1270,0,11,0.859,6,5,11,0,11,0.000,0.103,852.28,96.18,0.354,0,755.746,10.841,10.841,3.494,99.1413,4455.48,36.2568,8387.7,9443,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/rc_adder_6_lx2_dynamic_repair_chi_packed_aa_sketch_30.out
rc_adder_6.tfc,noreuse,30,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_30,48,38,1480,1.480,3.2229,1281,1270,0,11,0.859,6,5,11,0,11,0.000,0.165,1449.05,165.558,1.388,0.003,1282.1,17.682,17.682,5.708,99.1413,4455.48,36.2568,0,9443,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/rc_adder_6_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_30.out
tof_3.tfc,baseline,,lx2_dynamic_repair_chi_packed_aa,15,13,1,0.001,0.002773,103,,,103,100.000,102,1,64,39,103,37.864,0.004,,,,,,1.609,1.609,0.034,,,,148.01,235.019,,,,,,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/tof_3_lx2_dynamic_repair_chi_packed_aa.out
tof_3.tfc,reuse,3,lx2_dynamic_repair_chi_packed_aa_sketch_3,15,13,2,0.002,0.00376,103,31,0,72,69.903,71,1,57,15,72,20.833,0.008,0.831,0.386,0,0,0.445,1.61,1.61,0.032,30.0971,13.4854,6.46602,188.873,252.583,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/tof_3_lx2_dynamic_repair_chi_packed_aa_sketch_3.out
tof_3.tfc,noreuse,3,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_3,15,13,2,0.002,0.00355,103,31,0,72,69.903,71,1,72,0,72,0.000,0.007,0.72,0.341,0,0,0.379,1.605,1.605,0.026,30.0971,13.4854,6.46602,0,252.583,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/tof_3_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_3.out
tof_3.tfc,reuse,5,lx2_dynamic_repair_chi_packed_aa_sketch_5,15,13,2,0.002,0.003258,103,33,0,70,67.961,69,1,55,15,70,21.429,0.006,0.756,0.347,0,0,0.409,1.345,1.345,0.026,32.0388,14.7767,6.83495,188.029,250.4,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/tof_3_lx2_dynamic_repair_chi_packed_aa_sketch_5.out
tof_3.tfc,noreuse,5,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_5,15,13,2,0.002,0.004003,103,33,0,70,67.961,69,1,70,0,70,0.000,0.008,0.896,0.406,0,0,0.49,1.786,1.786,0.03,32.0388,14.7767,6.83495,0,250.4,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/tof_3_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_5.out
tof_3.tfc,reuse,8,lx2_dynamic_repair_chi_packed_aa_sketch_8,15,13,2,0.002,0.003539,103,49,0,54,52.427,53,1,42,12,54,22.222,0.008,1.04,0.39,0.003,0,0.647,1.166,1.166,0.03,47.5728,20.3689,7.75728,185.623,234.315,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/tof_3_lx2_dynamic_repair_chi_packed_aa_sketch_8.out
tof_3.tfc,noreuse,8,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_8,15,13,2,0.002,0.003709,103,49,0,54,52.427,53,1,54,0,54,0.000,0.008,1.048,0.397,0,0,0.651,1.312,1.312,0.029,47.5728,20.3689,7.75728,0,234.315,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/tof_3_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_8.out
tof_3.tfc,reuse,10,lx2_dynamic_repair_chi_packed_aa_sketch_10,15,13,2,0.002,0.003026,103,55,0,48,46.602,47,1,37,11,48,22.917,0.006,0.981,0.346,0,0,0.635,0.877,0.877,0.025,53.3981,24.1359,8.1165,184.979,225.583,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/tof_3_lx2_dynamic_repair_chi_packed_aa_sketch_10.out
tof_3.tfc,noreuse,10,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_10,15,13,2,0.002,0.00315,103,55,0,48,46.602,47,1,48,0,48,0.000,0.007,0.987,0.349,0.004,0,0.634,0.994,0.994,0.025,53.3981,24.1359,8.1165,0,225.583,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/tof_3_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_10.out
tof_3.tfc,reuse,13,lx2_dynamic_repair_chi_packed_aa_sketch_13,15,13,1,0.001,0.002814,103,69,0,34,33.010,33,1,24,10,34,29.412,0.007,1.188,0.35,0,0,0.838,0.53,0.53,0.025,66.9903,31.1845,8.81553,169.727,200.353,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/tof_3_lx2_dynamic_repair_chi_packed_aa_sketch_13.out
tof_3.tfc,noreuse,13,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_13,15,13,1,0.001,0.002911,103,69,0,34,33.010,33,1,34,0,34,0.000,0.008,1.152,0.35,0,0,0.802,0.632,0.632,0.025,66.9903,31.1845,8.81553,0,200.353,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/tof_3_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_13.out
tof_3.tfc,reuse,15,lx2_dynamic_repair_chi_packed_aa_sketch_15,15,13,2,0.002,0.003045,103,75,0,28,27.184,27,1,20,8,28,28.571,0.007,1.345,0.389,0,0,0.956,0.463,0.463,0.026,72.8155,35.8252,9.16505,165.963,196.464,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/tof_3_lx2_dynamic_repair_chi_packed_aa_sketch_15.out
tof_3.tfc,noreuse,15,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_15,15,13,2,0.002,0.00332,103,75,0,28,27.184,27,1,28,0,28,0.000,0.008,1.435,0.4,0.003,0,1.032,0.594,0.594,0.029,72.8155,35.8252,9.16505,0,196.464,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/tof_3_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_15.out
tof_3.tfc,reuse,20,lx2_dynamic_repair_chi_packed_aa_sketch_20,15,13,1,0.001,0.002903,103,88,0,15,14.563,14,1,13,2,15,13.333,0.007,1.485,0.345,0.003,0,1.137,0.289,0.289,0.026,85.4369,47.4563,9.85437,205.357,189.733,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/tof_3_lx2_dynamic_repair_chi_packed_aa_sketch_20.out
tof_3.tfc,noreuse,20,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_20,15,13,2,0.002,0.003384,103,88,0,15,14.563,14,1,15,0,15,0.000,0.008,1.738,0.404,0.005,0,1.329,0.346,0.346,0.031,85.4369,47.4563,9.85437,0,189.733,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/tof_3_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_20.out
tof_3.tfc,reuse,25,lx2_dynamic_repair_chi_packed_aa_sketch_25,15,13,2,0.002,0.003109,103,92,0,11,10.680,10,1,10,1,11,9.091,0.006,1.742,0.348,0.007,0,1.387,0.239,0.239,0.026,89.3204,59.0388,10.1845,197.1,204.273,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/tof_3_lx2_dynamic_repair_chi_packed_aa_sketch_25.out
tof_3.tfc,noreuse,25,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_25,15,13,2,0.002,0.003101,103,92,0,11,10.680,10,1,11,0,11,0.000,0.007,1.765,0.354,0,0,1.411,0.244,0.244,0.033,89.3204,59.0388,10.1845,0,204.273,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/tof_3_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_25.out
tof_3.tfc,reuse,30,lx2_dynamic_repair_chi_packed_aa_sketch_30,15,13,2,0.002,0.00381,103,96,0,7,6.796,6,1,7,0,7,0.000,0.008,2.307,0.402,0.003,0,1.902,0.216,0.216,0.028,93.2039,71.0583,10.4854,193,222.429,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/tof_3_lx2_dynamic_repair_chi_packed_aa_sketch_30.out
tof_3.tfc,noreuse,30,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_30,15,13,2,0.002,0.003301,103,96,0,7,6.796,6,1,7,0,7,0.000,0.007,1.966,0.364,0,0,1.602,0.181,0.181,0.026,93.2039,71.0583,10.4854,0,222.429,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/tof_3_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_30.out
tof_4.tfc,baseline,,lx2_dynamic_repair_chi_packed_aa,23,19,11,0.011,0.014804,230,,,230,100.000,228,2,161,69,230,30.000,0.011,,,,,,11.022,11.022,0.113,,,,515.638,792.13,,,,,,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/tof_4_lx2_dynamic_repair_chi_packed_aa.out
tof_4.tfc,reuse,3,lx2_dynamic_repair_chi_packed_aa_sketch_3,23,19,13,0.013,0.01645,230,41,0,189,82.174,187,2,144,45,189,23.810,0.014,3.1,1.442,0.007,0,1.651,9.669,9.669,0.103,17.8261,27.5,9.96522,570.441,818.529,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/tof_4_lx2_dynamic_repair_chi_packed_aa_sketch_3.out
tof_4.tfc,noreuse,3,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_3,23,19,15,0.015,0.01829,230,41,0,189,82.174,187,2,189,0,189,0.000,0.022,3.038,1.453,0,0,1.585,11.523,11.523,0.103,17.8261,27.5,9.96522,0,818.529,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/tof_4_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_3.out
tof_4.tfc,reuse,5,lx2_dynamic_repair_chi_packed_aa_sketch_5,23,19,14,0.014,0.018522,230,71,0,159,69.130,157,2,119,40,159,25.157,0.017,4.535,1.774,0.004,0,2.757,9.312,9.312,0.12,30.8696,41.2957,11.7826,556.911,768.377,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/tof_4_lx2_dynamic_repair_chi_packed_aa_sketch_5.out
tof_4.tfc,noreuse,5,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_5,23,19,16,0.016,0.020386,230,71,0,159,69.130,157,2,159,0,159,0.000,0.018,4.554,1.767,0.005,0,2.782,11.235,11.235,0.124,30.8696,41.2957,11.7826,0,768.377,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/tof_4_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_5.out
tof_4.tfc,reuse,8,lx2_dynamic_repair_chi_packed_aa_sketch_8,23,19,11,0.011,0.015544,230,128,0,102,44.348,100,2,74,28,102,27.451,0.017,5.975,1.832,0.083,0,4.06,5.129,5.129,0.119,55.6522,64.0304,13.5043,558.317,639.304,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/tof_4_lx2_dynamic_repair_chi_packed_aa_sketch_8.out
tof_4.tfc,noreuse,8,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_8,23,19,9,0.009,0.012577,230,128,0,102,44.348,100,2,102,0,102,0.000,0.012,4.413,1.317,0.013,0.003,3.08,4.734,4.734,0.093,55.6522,64.0304,13.5043,0,639.304,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/tof_4_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_8.out
tof_4.tfc,reuse,10,lx2_dynamic_repair_chi_packed_aa_sketch_10,23,19,7,0.007,0.009886,230,141,0,89,38.696,87,2,66,23,89,25.843,0.01,4.108,1.052,0.002,0,3.054,2.861,2.861,0.074,61.3043,79.7652,14.2304,586.705,635.629,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/tof_4_lx2_dynamic_repair_chi_packed_aa_sketch_10.out
tof_4.tfc,noreuse,10,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_10,23,19,10,0.010,0.013964,230,141,0,89,38.696,87,2,89,0,89,0.000,0.014,5.577,1.481,0.007,0,4.089,4.645,4.645,0.104,61.3043,79.7652,14.2304,0,635.629,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/tof_4_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_10.out
tof_4.tfc,reuse,13,lx2_dynamic_repair_chi_packed_aa_sketch_13,23,19,11,0.011,0.015304,230,173,0,57,24.783,55,2,44,13,57,22.807,0.017,7.955,1.766,0.016,0,6.173,2.856,2.856,0.119,75.2174,103.561,15.1043,592.964,584.842,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/tof_4_lx2_dynamic_repair_chi_packed_aa_sketch_13.out
tof_4.tfc,noreuse,13,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_13,23,19,10,0.010,0.013222,230,173,0,57,24.783,55,2,57,0,57,0.000,0.015,6.685,1.515,0.006,0.001,5.163,2.909,2.909,0.103,75.2174,103.561,15.1043,0,584.842,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/tof_4_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_13.out
